id,title,avg_rate,geek_rate,num_votes
96007,The New Era,7.64,6.688,1140
221,Ikusa,7.01,6.685,4215
21523,Runebound (Second Edition),6.90,6.683,7038
8989,Hansa,6.91,6.682,4522
855,Java,7.04,6.681,2945
1382,Winner's Circle,6.96,6.681,4063
43022,Yomi,7.15,6.680,2534
171273,FUSE,7.23,6.679,1999
6830,Zendo,7.29,6.676,1721
25643,Arkadia,6.95,6.676,3716
123955,Thunderbolt Apache Leader,8.20,6.676,752
189932,Tyrants of the Underdark,8.00,6.673,859
171233,The Big Book of Madness,7.23,6.672,2004
159473,Quartermaster General,7.53,6.670,1300
75449,Firenze,7.29,6.670,1622
136991,Loony Quest,7.14,6.669,2293
143884,Machi Koro,6.77,6.669,14465
153065,Linko!,7.10,6.669,2399
1261,Medina,7.08,6.668,2541
182134,Evolution: CLIMATE,8.02,6.668,902
130176,Tales & Games: The Hare & the Tortoise,7.21,6.668,1974
53093,Heroes of Normandie,7.68,6.668,1159
823,Lord of the Rings,6.79,6.667,11652
183880,Risk: Star Wars Edition,7.25,6.666,1809
154458,Akrotiri,7.38,6.665,1456
18258,Mission: Red Planet,6.94,6.665,3608
164265,Witness,7.39,6.665,1426
154246,La Isla,6.99,6.663,3165
60435,Rallyman,7.25,6.663,1882
175640,Vinhos Deluxe Edition,8.55,6.661,555
157001,Trains: Rising Sun,7.65,6.659,1023
11825,Empire of the Sun,7.93,6.658,883
1465,Wizard,6.89,6.656,5187
24068,Shadow Hunters,6.85,6.655,6115
20542,Advanced Squad Leader: Starter Kit #3,8.00,6.655,803
37919,Ascending Empires,7.21,6.655,1855
140933,Blueprints,6.94,6.654,3713
175117,Celestia,7.16,6.654,2211
95103,Fortune and Glory: The Cliffhanger Game,7.11,6.652,2600
17329,Animal Upon Animal,6.89,6.651,4302
131260,Qwixx,6.92,6.651,4045
35815,A Touch of Evil: The Supernatural Game,6.99,6.650,3814
127518,A Distant Plain,8.02,6.650,775
109125,Wallenstein (second edition),7.71,6.649,952
47055,High Frontier,7.44,6.649,1339
169654,Deep Sea Adventure,7.15,6.648,2114
156714,Doomtown: Reloaded,7.44,6.648,1572
144041,Patchistory,7.37,6.646,1456
120523,Nothing Personal,7.21,6.646,1771
13823,Fairy Tale,6.79,6.645,7021
40793,Dice Town,6.85,6.645,5048
154086,Gold West,7.53,6.645,1120
278,Catan Card Game,6.78,6.644,10975
119591,Rialto,6.99,6.642,2850
527,GIPF,7.10,6.641,2244
174660,New York 1901,7.02,6.639,2866
75165,De Vulgari Eloquentia,7.31,6.639,1501
1159,Evo,6.90,6.639,4103
56692,Parade,6.93,6.637,3515
138649,DC Comics Dice Masters: Justice League,7.64,6.637,1022
199042,Harry Potter: Hogwarts Battle,7.70,6.634,1167
105,Colossal Arena,6.81,6.634,6240
125678,DC Comics Deck-Building Game,7.00,6.634,3798
147303,Carcassonne: South Seas,7.19,6.633,1864
105037,Tournay,7.08,6.633,2246
12495,Fire & Axe: A Viking Saga,7.02,6.632,2544
164338,The Golden Ages,7.39,6.630,1349
16395,Blokus Duo,6.88,6.626,4110
172047,The Others,7.85,6.626,1044
111124,Dark Moon,7.16,6.623,1920
158435,Dogs of War,7.58,6.623,1078
12995,Dungeon Twister,6.86,6.622,5176
42452,Rattus,6.84,6.621,4715
145639,Coconuts,7.14,6.621,2065
123499,City of Iron,7.38,6.620,1352
66,Löwenherz,7.08,6.620,2183
22141,Cleopatra and the Society of Architects,6.81,6.618,5524
200680,Agricola (revised edition),8.47,6.616,640
29934,Amyitis,6.99,6.616,2609
160902,Dungeons & Dragons Dice Masters: Battle for Faerûn,7.50,6.615,1123
21441,Mykerinos,6.88,6.615,3563
103,Titan,6.97,6.615,3518
902,Meuterer,6.95,6.615,2970
58936,Wars of the Roses: Lancaster vs. York,7.36,6.614,1314
33604,Say Anything,6.86,6.611,4270
106,Mystery Rummy: Jack the Ripper,6.98,6.609,2851
176229,Tides of Time,6.87,6.608,3784
180593,The Bloody Inn,7.01,6.607,2613
104347,Santiago de Cuba,6.94,6.607,3131
35052,Axis & Allies Anniversary Edition,7.36,6.607,1666
137297,Augustus,6.79,6.606,5495
102548,Dungeon Fighter,6.91,6.605,3685
154386,Medieval Academy,7.10,6.605,1976
72991,Asara,7.05,6.605,2105
10640,Doom: The Boardgame,6.91,6.604,4551
15,Cosmic Encounter,6.93,6.604,3607
129051,Le Havre: The Inland Port,7.02,6.604,2271
9203,Wings of War: Famous Aces,6.87,6.602,4357
152,Mü & More,7.17,6.600,1697
13780,In the Shadow of the Emperor,6.95,6.599,2706
10,Elfenland,6.75,6.595,6635
7480,Sword of Rome,7.33,6.595,1344
13884,The Scepter of Zavandor,7.03,6.594,2300
131014,Carcassonne: Winter Edition,7.54,6.594,1074
152470,Fief: France 1429,7.52,6.594,1188
6205,Europe Engulfed,7.54,6.592,1202
154825,Arkwright,7.91,6.592,726
122294,Ascension: Immortal Heroes,7.47,6.591,1161
123607,Puzzle Strike (Third Edition),7.40,6.591,1306
492,Aladdin's Dragons,6.94,6.591,2845
354,Sticheln,7.02,6.591,2223
30658,Rise of Empires,7.12,6.591,1816
72321,The Networks,7.48,6.590,1185
2338,Starship Catan,6.86,6.590,3758
67254,Warmachine Prime Mk II,7.94,6.590,768
157809,Nations: The Dice Game,6.95,6.589,2605
22484,Ingenious: Travel Edition,7.15,6.588,1716
423,1856,7.49,6.587,1043
138431,Galaxy Defenders,7.55,6.587,1104
125548,Pixel Tactics,7.13,6.586,1895
19999,Aton,6.91,6.586,2914
198994,Hero Realms,7.97,6.586,796
180680,Automobiles,7.48,6.584,1084
34194,Aquaretto,7.03,6.582,2238
193558,The Oracle of Delphi,7.49,6.582,1056
191231,Via Nebula,7.29,6.582,1378
159109,XenoShyft: Onslaught,7.16,6.581,1782
55697,Power Struggle,7.06,6.581,2019
878,Wyatt Earp,6.87,6.581,3524
175199,Mottainai,7.10,6.580,1836
39684,Merkator,7.04,6.580,2031
150312,Welcome to the Dungeon,6.78,6.580,4991
117985,Star Trek: Catan,7.09,6.580,2101
196,Kremlin,7.00,6.579,2421
156546,Monikers,7.80,6.577,818
134352,Two Rooms and a Boom,7.08,6.577,2047
1231,Bausack,6.88,6.576,3229
92319,Olympos,7.01,6.576,2165
40270,Call of Cthulhu: The Card Game,6.99,6.575,2606
24417,Factory Fun,6.87,6.574,3150
16992,Tsuro,6.68,6.573,14460
106662,Power Grid: The First Sparks,6.89,6.572,2944
43443,Castle Panic,6.71,6.571,9772
112138,Krosmaster: Arena,7.01,6.569,2552
16986,Ubongo,6.77,6.568,5240
26457,Successors (third edition),7.52,6.567,1010
22038,Warrior Knights,6.88,6.567,3408
16496,Roma,6.82,6.566,4004
170561,Valeria: Card Kingdoms,7.54,6.566,1046
2081,The Civil War,7.67,6.565,937
142992,Gravwell: Escape from the 9th Dimension,7.03,6.561,2088
94362,Rune Age,6.86,6.561,3499
112,Condottiere,6.73,6.561,6171
139771,Star Trek: Attack Wing,7.62,6.560,1534
26,Age of Renaissance,7.10,6.560,1925
3072,Necromunda,7.25,6.559,1544
101785,D-Day Dice,6.89,6.558,2938
113873,"The Hunters: German U-Boats at War, 1939-43",7.74,6.558,859
176734,The Manhattan Project: Energy Empire,8.09,6.557,695
1897,Starfarers of Catan,6.82,6.557,4333
156091,Sons of Anarchy: Men of Mayhem,7.43,6.555,1162
6411,Blokus 3D,6.84,6.554,3397
3800,Himalaya,7.02,6.554,1927
12761,Ys,6.95,6.554,2332
220,High Society,6.77,6.553,4292
129459,Duel of Ages II,7.61,6.553,962
9446,Blue Moon,6.75,6.553,4983
63268,Spot it!,6.76,6.552,5676
38862,Giants,7.00,6.552,2062
41916,The Magic Labyrinth,6.90,6.550,2735
826,Cartagena,6.71,6.550,6444
178336,World's Fair 1893,7.42,6.550,1127
166226,The Staufer Dynasty,7.26,6.548,1272
19237,Ca$h 'n Gun$,6.67,6.546,8650
85256,Timeline: Inventions,6.76,6.546,4850
181687,The Pursuit of Happiness,7.39,6.546,1140
176544,Automania,7.50,6.546,982
139030,Mascarade,6.73,6.545,5815
9220,Saboteur,6.64,6.545,15849
73369,51st State,6.94,6.544,2440
481,Carolus Magnus,6.86,6.544,3036
19622,A Victory Lost,7.68,6.544,859
171879,Kraftwagen,7.40,6.543,1059
127024,Room 25,6.84,6.542,3424
1540,BattleTech,6.96,6.541,2796
142079,Space Cadets: Dice Duel,6.94,6.541,2359
21550,Blokus Trigon,6.94,6.541,2409
3284,Star Wars: Epic Duels,6.98,6.540,2648
142961,Thunderstone Advance: Numenera,7.50,6.538,958
730,Breakout: Normandy,7.66,6.537,861
143405,Sylvion,7.31,6.537,1228
143986,CV,6.82,6.536,3415
61692,Axis & Allies Europe 1940,7.55,6.536,1179
1499,World in Flames,7.50,6.534,1145
38343,Ad Astra,6.90,6.534,2539
15512,Diamant,6.73,6.532,4896
152765,Thunderstone Advance: Worlds Collide,7.95,6.531,653
41933,Arctic Scavengers,6.99,6.531,2101
163413,Murano,7.27,6.530,1197
38765,Ground Floor,7.18,6.529,1372
167270,Medina (second edition),7.41,6.529,1025
192836,The Colonists,8.07,6.528,631
57925,Havana,6.90,6.527,2461
146418,Warhammer: Diskwars,7.32,6.526,1343
37387,Steel Driver,7.03,6.525,1745
88827,Battle Cry: 150th Civil War Anniversary Edition,7.65,6.524,871
5716,Balloon Cup,6.71,6.524,5065
83195,Ghost Blitz,6.78,6.523,3646
701,A House Divided,7.10,6.521,1680
254,Empires in Arms,7.52,6.520,1056
103092,Helvetia,7.05,6.520,1627
177590,13 Days: The Cuban Missile Crisis,7.76,6.518,729
115,I'm the Boss!,6.83,6.518,3022
681,Quarto!,6.81,6.518,3630
147253,The Ancient World,7.25,6.518,1268
1115,Poker,6.70,6.517,6805
37907,Diamonds Club,7.08,6.516,1555
22,Magic Realm,7.14,6.516,1685
6351,Gulo Gulo,6.87,6.515,2567
148943,Coup: Rebellion G54,7.22,6.515,1319
146221,Forge War,7.48,6.515,1002
202408,Adrenaline,7.37,6.514,1095
134453,The Little Prince: Make Me a Planet,6.93,6.514,2227
24773,On the Underground,6.92,6.513,2134
24827,Traders of Osaka,6.90,6.512,2261
183840,Oh My Goods!,6.93,6.511,2204
90040,Pergamon,6.96,6.511,1949
1403,Turn the Tide,6.81,6.511,3082
21920,Leonardo da Vinci,6.80,6.510,3208
2842,TransAmerica,6.66,6.508,6667
42124,Dungeon Twister 2: Prison,7.39,6.507,1046
160610,Thunderbirds,7.76,6.507,859
134253,Hostage Negotiator,7.24,6.506,1274
204583,Kingdomino,7.40,6.506,1046
103185,Walnut Grove,7.01,6.506,1719
87890,Prêt-à-Porter,7.28,6.506,1164
94104,Omen: A Reign of War,7.40,6.506,997
1915,Middle-Earth,7.19,6.504,1519
2122,Vampire: The Eternal Struggle,7.07,6.503,1938
84,Rommel in the Desert,7.54,6.501,869
7805,Fearsome Floors,6.66,6.500,6068
42487,Lost Cities: The Board Game,6.83,6.500,2659
113401,Timeline: Historical Events,6.86,6.500,2631
38863,Hab & Gut,7.07,6.499,1547
144529,Theseus: The Dark Orbit,7.22,6.499,1286
157096,Historia,7.06,6.498,1643
168,Empire Builder,6.92,6.498,2447
35435,Nefertiti,7.01,6.497,1700
242,Junta,6.77,6.495,4366
179572,Dice City,6.92,6.493,2094
184424,Mega Civilization,8.42,6.492,504
70,Big City,6.90,6.492,2145
394,Kahuna,6.66,6.491,5849
131366,Eight-Minute Empire,6.67,6.491,4884
5206,Ogre,6.96,6.490,2202
29937,König von Siam,6.93,6.489,1922
594,Sleuth,6.89,6.489,2151
620,We the People,7.33,6.488,1052
104955,Antike Duellum,7.22,6.487,1205
107255,Evo (second edition),7.00,6.486,1750
173064,Leaving Earth,8.03,6.484,605
71906,Castaways,7.16,6.484,1380
2393,Xiangqi,7.18,6.484,1456
148951,Tiny Epic Kingdoms,6.72,6.483,4266
31497,Oregon,6.79,6.482,2835
1662,"Napoleon: The Waterloo Campaign, 1815",7.32,6.481,1056
165722,KLASK,7.66,6.480,774
168998,Marvel Dice Masters: Age of Ultron,7.61,6.479,798
37141,Time's Up! Deluxe,7.53,6.478,806
71836,Onirim,6.73,6.477,3678
142852,DC Comics Deck-Building Game: Heroes Unite,7.37,6.477,1087
92190,Super Dungeon Explore,6.98,6.476,2112
36522,2 de Mayo,6.98,6.476,1716
73,Show Manager,7.06,6.476,1451
39339,Android,6.76,6.475,3268
91984,Québec,7.17,6.474,1204
131325,Timeline: Diversity,6.87,6.471,2255
138233,Ascension: Rise of Vigil,7.26,6.470,1170
21954,Perikles,6.95,6.470,1755
173090,The Game,6.77,6.469,3060
37358,Founding Fathers,7.02,6.469,1504
203993,Lorenzo il Magnifico,7.81,6.469,665
204,Stephenson's Rocket,6.87,6.468,2062
158900,Samurai Spirit,6.84,6.467,2444
113636,Edo,7.16,6.467,1222
14254,PitchCar Mini,6.97,6.466,1672
56931,Arena: Roma II,6.97,6.466,1705
34887,Revolution!,6.74,6.463,3400
165986,Royals,7.29,6.462,1064
195137,Catacombs (third edition),7.83,6.462,629
23679,Warriors of God,7.41,6.462,887
181796,The Prodigals Club,7.50,6.461,800
3565,Mordheim: City of the Damned,7.21,6.461,1343
111417,The Great Heartland Hauling Co.,7.02,6.459,1541
38992,Royal Palace,6.91,6.457,1864
172381,My Village,7.16,6.457,1189
54361,Heroscape Master Set:  Battle for the Underdark,7.49,6.456,895
3228,Pueblo,6.88,6.456,2001
8129,Sluff Off!,6.92,6.455,1821
141423,Dead Men Tell No Tales,7.29,6.455,1163
125752,Race! Formula 90,8.03,6.455,583
149155,Dead Man's Draw,6.88,6.454,2205
199,Manhattan,6.69,6.453,3641
2961,Confusion:  Espionage and Deception in the Cold War,7.15,6.452,1177
75476,Inca Empire,7.09,6.452,1274
163154,Falling Sky: The Gallic Revolt Against Caesar,8.19,6.450,513
1887,Legend of the Five Rings,7.11,6.450,1444
176165,Dale of Merchants,7.42,6.449,946
86246,Drum Roll,7.01,6.449,1478
63543,Horus Heresy,7.12,6.448,1357
206941,First Class,7.69,6.448,690
201,The Rose King,6.82,6.447,2276
157,Eurorails,7.06,6.447,1541
38386,A Castle for All Seasons,6.77,6.446,2624
36811,The Princes of Machu Picchu,7.00,6.445,1470
165872,Liberty or Death: The American Insurrection,8.13,6.445,525
3955,BANG!,6.56,6.445,19180
40209,RAF: The Battle of Britain 1940,7.96,6.444,578
136280,La Boca,7.03,6.444,1414
10093,Axis & Allies,6.73,6.443,5185
624,Quoridor,6.69,6.443,4121
200147,Kanagawa,7.41,6.443,902
2808,The Russian Campaign,7.23,6.443,1175
1829,Risk 2210 A.D.,6.71,6.441,5621
9910,Wings of War: Watch Your Back!,6.98,6.441,1678
2987,Pirate's Cove,6.60,6.440,7087
17405,1846,8.07,6.440,497
28089,Château Roquefort,6.86,6.439,1940
8098,Jungle Speed,6.60,6.437,7650
116,Guillotine,6.54,6.437,14962
65564,Hornet Leader: Carrier Air Operations,7.96,6.437,597
191300,Archaeology: The New Expedition,7.33,6.436,969
33451,The Red Dragon Inn 2,6.91,6.436,2029
986,Babel,6.71,6.435,3157
122240,Last Night on Earth: Timber Peak,7.70,6.435,719
55829,Axis & Allies Pacific 1940,7.44,6.434,1088
175223,Valley of the Kings: Afterlife,7.51,6.432,764
122842,Exodus: Proxima Centauri,7.25,6.432,1061
178054,A Study in Emerald (second edition),7.17,6.432,1140
204027,Cottage Garden,7.17,6.431,1173
237,Wooden Ships & Iron Men,6.98,6.431,1667
102435,Navajo Wars,8.00,6.430,535
3931,Mare Nostrum,6.75,6.430,2845
128442,Relic,6.93,6.429,2083
111105,Agents of SMERSH,7.10,6.429,1243
232,Serenissima (first edition),6.89,6.429,2077
15839,Bonaparte at Marengo,7.40,6.428,845
15953,Wings of War: Burning Drachens,7.15,6.427,1259
172220,Dungeons & Dragons: Temple of Elemental Evil Board Game,7.55,6.426,849
168609,"Artifacts, Inc.",6.95,6.425,1574
144568,Dawn of the Zeds (Second edition),7.98,6.424,546
4396,Odin's Ravens,6.68,6.424,3291
31552,Wings of War: Deluxe Set,7.28,6.424,998
99975,Timeline: Discoveries,6.82,6.423,2160
193042,Junk Art,7.61,6.422,695
25224,Hermagor,6.92,6.422,1634
81640,Florenza,7.51,6.418,733
18745,Sun Tzu,7.06,6.418,1322
38545,Kamisado,7.01,6.417,1363
119,Kingdoms,6.63,6.417,3909
494,Ave Caesar,6.64,6.416,3782
24742,Cold War: CIA vs KGB,6.67,6.416,3337
32666,Wealth of Nations,6.94,6.415,1583
185589,Islebound,7.44,6.415,823
925,Werewolf,6.67,6.414,3743
2065,Shogi,7.27,6.412,1094
39217,Fighting Formations: Grossdeutschland Motorized Infantry Division,7.61,6.412,706
442,Um Reifenbreite,6.87,6.412,1827
85005,The Boss,6.92,6.411,1580
17710,Conquest of the Empire,6.77,6.410,2710
73316,Magnum Sal,7.06,6.410,1255
191189,Aeon's End,8.23,6.410,548
123096,Space Cadets,6.72,6.410,2654
67239,Catan Histories: Settlers of America – Trails to Rails,6.91,6.410,1722
31105,Archaeology: The Card Game,6.71,6.409,2741
24703,Heroscape Marvel: The Conflict Begins,6.97,6.409,1639
361,Hare & Tortoise,6.65,6.409,3536
91620,Pastiche,6.88,6.408,1728
1568,Space Crusade,6.91,6.408,2031
2570,Atlantic Star,6.90,6.405,1663
168788,Rum & Bones,7.33,6.405,951
116954,Indigo,6.86,6.405,1810
15511,Fjords,6.71,6.404,2649
203427,Fabled Fruit,7.28,6.404,938
43868,The Adventurers: The Temple of Chac,6.62,6.403,4079
85036,20th Century,6.93,6.403,1461
619,The Bottle Imp,6.74,6.402,2360
12477,Bootleggers,6.70,6.402,2888
915,Mystery of the Abbey,6.55,6.401,6680
28259,Cutthroat Caverns,6.62,6.400,3968
438,Scotland Yard,6.51,6.399,10048
12166,Funkenschlag,7.57,6.399,706
41749,American Rails,7.52,6.399,674
9215,Revolution: The Dutch Revolt 1568-1648,7.36,6.399,837
424,1870,7.42,6.399,796
6779,The Ark of the Covenant,6.97,6.398,1378
141736,Sail to India,6.82,6.398,1871
13308,Niagara,6.54,6.398,6519
19526,Elasund: The First City,6.68,6.397,2926
128898,New Amsterdam,7.16,6.395,1028
149951,Warfighter: The Tactical Special Forces Card Game,7.82,6.395,646
46396,Ubongo 3D,7.18,6.395,1007
172385,Porta Nigra,7.27,6.394,874
144239,Impulse,7.00,6.393,1339
8481,Crusader Rex,7.19,6.393,1016
35503,Ra: The Dice Game,6.75,6.393,2143
1544,Beyond Balderdash,6.77,6.393,2289
32125,Felix: The Cat in the Sack,6.60,6.393,4017
207691,Railroad Revolution,7.67,6.392,621
118174,Compounded,6.89,6.392,1659
40769,Valdora,6.86,6.390,1686
31624,League of Six,6.84,6.389,1717
171011,Favor of the Pharaoh,6.94,6.389,1440
157026,Ascension: Realms Unraveled,7.71,6.388,640
114031,Copycat,6.82,6.388,1784
71074,Expedition: Northwest Passage,7.10,6.388,1121
63759,Seeland,6.95,6.387,1379
15818,Pickomino,6.53,6.387,6281
25277,Richard III: The Wars of the Roses,7.46,6.387,741
21133,Infinity,8.08,6.385,505
34707,The Hanging Gardens,6.78,6.385,1949
131111,Codex: Card-Time Strategy – Deluxe Set,8.45,6.384,473
31759,Battletech Introductory Box Set,7.61,6.384,707
155255,Pax Pamir,7.71,6.383,611
903,Hamsterrolle,6.85,6.382,1633
5781,"Edel, Stein & Reich",6.93,6.382,1407
2251,Strat-O-Matic Baseball,7.55,6.382,786
2397,Backgammon,6.52,6.382,8759
22143,EastFront II,8.04,6.381,488
179303,Cthulhu Realms,6.97,6.379,1425
181810,Kodama: The Tree Spirits,7.04,6.379,1305
13551,Oltre Mare,6.69,6.378,2558
145189,Timeline: Music & Cinema,6.84,6.377,1734
35761,Sylla,6.80,6.377,1793
8190,The Bridges of Shangri-La,6.76,6.376,2056
170416,Vast: The Crystal Caverns,7.53,6.376,759
21551,SPQR (Deluxe Edition),7.98,6.376,500
144826,Zombie 15',7.02,6.376,1286
153064,Good Cop Bad Cop,6.82,6.375,1838
4636,Clans,6.56,6.375,4320
22348,Duplik,7.00,6.374,1279
27627,Talisman (Revised 4th Edition),6.58,6.374,9113
148601,1944: Race to the Rhine,7.44,6.373,751
3353,World War II: Barbarossa to Berlin,7.22,6.372,967
4741,Warmachine,7.33,6.371,939
123609,Puzzle Strike Shadows,7.97,6.370,515
118063,Android: Infiltration,6.64,6.370,3073
71882,Conquest of Planet Earth: The Space Alien Game,6.96,6.370,1359
12589,Razzia!,6.81,6.370,1676
46255,Campaign Manager 2008,6.70,6.370,2326
89910,"Run, Fight, or Die!",7.04,6.369,1248
166857,Antike II,7.57,6.369,653
1442,Victory in the Pacific,7.16,6.369,1026
58110,Horse Fever,7.06,6.368,1175
120217,City of Horror,6.77,6.368,2152
5072,Carrom,7.01,6.368,1180
165948,Mangrovia,7.27,6.367,854
117,Ta Yü,6.98,6.367,1249
16772,Mall of Horror,6.67,6.367,2678
43152,Assyria,6.93,6.366,1351
39927,Last Train to Wensleydale,7.16,6.366,924
66588,Wits & Wagers Family,6.98,6.366,1241
77,EastFront,7.68,6.365,619
42673,Field Commander: Napoleon,7.81,6.365,564
62220,Urban Sprawl,6.78,6.365,1770
16267,Trans Europa,6.65,6.364,2815
18748,Unhappy King Charles!,7.67,6.364,614
68182,Isla Dorada,6.77,6.364,2040
158339,Lost Legacy: The Starship,6.75,6.363,1968
340,Frank's Zoo,6.63,6.361,2930
40760,Alea Iacta Est,6.66,6.361,2440
36399,The Napoleonic Wars (Second Edition),7.45,6.360,733
135779,A Fake Artist Goes to New York,7.16,6.360,943
33154,Wasabi!,6.55,6.360,4381
9027,Oasis,6.73,6.359,2040
66214,Samarkand: Routes to Riches,6.91,6.359,1381
29972,El Capitán,6.83,6.359,1619
165950,Beasty Bar,6.89,6.358,1475
41010,My First Carcassonne,6.78,6.357,1940
118695,Riff Raff,6.99,6.357,1186
17223,World of Warcraft: The Boardgame,6.62,6.357,4435
167513,Barony,7.10,6.357,1077
929,The Great Dalmuti,6.55,6.356,5353
142121,Guildhall: Job Faire,7.24,6.355,842
120,Hoity Toity,6.55,6.355,4365
119391,Il Vecchio,6.98,6.355,1175
249,Lifeboats,6.61,6.354,2929
82168,Escape from the Aliens in Outer Space,6.89,6.353,1518
11057,The Great Battles of Alexander: Deluxe Edition,7.73,6.353,576
85325,Kolejka,6.83,6.351,1874
118536,Police Precinct,7.03,6.351,1162
31483,Constantinopolis,6.97,6.351,1261
169611,Love Letter: The Hobbit – The Battle of the Five Armies,7.22,6.349,944
124172,Tsuro of the Seas,6.62,6.346,3331
133632,Mythotopia,6.99,6.346,1161
20134,The End of the Triumvirate,6.83,6.346,1508
113289,Snake Oil,6.84,6.345,1619
9341,Lost Valley,6.80,6.345,1638
199478,Flamme Rouge,7.72,6.345,631
83734,Strike of the Eagle,7.69,6.344,574
179460,Stronghold (2nd edition),7.84,6.344,518
40393,FITS,6.61,6.343,2692
589,Wiz-War,6.92,6.343,1510
3720,Subbuteo,6.99,6.342,1291
71061,DungeonQuest (third edition),6.68,6.342,2746
57660,Time's Up! Edición Azul,7.30,6.342,779
143401,Yunnan,7.15,6.342,920
24310,The Red Dragon Inn,6.57,6.340,4689
1117,You're Bluffing!,6.64,6.339,2764
32412,Palastgeflüster,6.78,6.338,1669
631,Daytona 500,7.15,6.337,939
182340,Star Trek: Frontiers,8.02,6.336,484
29839,Key Harvest,6.81,6.336,1487
175293,Trambahn,7.11,6.336,951
40237,Long Shot,6.73,6.336,1894
